8.62026234886893938381e+00, 5.56759048258426259004e-01, 7.78528745905273833472e+00, 4.42075271377649292592e-01, 3.27899999999999977263e+02, 4.99330209732016250257e+00, 7.41276767137248465689e-02, 1.98721432955907054266e-06, 1.73844768953801831479e+00, 1.20540907468434073962e+06, 1.03071763480162259508e-04, 8.62026238483363016485e+00, 6.10270320388551223978e-01
8.62058625706644576780e+00, 5.56556000755372037858e-01, 7.78418655731673148068e+00, 4.41913951710598995604e-01, 3.28000000000000000000e+02, 4.98712482001072743287e+00, 7.42508620021153226132e-02, 1.25546561363106535325e-07, 1.73874774955002076027e+00, 2.11821802448030039668e+07, 1.04063959600533524966e-04, 8.62058625935822675501e+00, 6.08403026889908105090e-01
8.62155798165896847252e+00, 5.55946858246209263399e-01, 7.78087902424188282424e+00, 4.41429992709448326682e-01, 3.28299999999999954525e+02, 4.96856334005851518754e+00, 7.46194903693869759920e-02, 2.12349122807487604415e-06, 1.73874774955002076027e+00, 1.71101745813833773136e+07, 1.06468645029310384734e-04, 8.62155802129317194726e+00, 6.03571453821512893256e-01
8.67449417789721266558e+00, 5.55701341732266707041e-01, 7.82412465433695381023e+00, 4.41250792607907282861e-01, 3.28509999999999990905e+02, 4.98369709551641104639e+00, 7.50946216117816534030e-02, 2.34023199709342432284e-07, 1.74084816963403787859e+00, 5.72103107425481915474e+08, 1.09925888229347104162e-04, 8.67449418242545888802e+00, 5.96899887250749272560e-01
8.62188188985647663287e+00, 5.55743810743155042253e-01, 7.77977490098635993121e+00, 4.41268673042398085204e-01, 3.28399999999999977263e+02, 4.96236630564459346715e+00, 7.47420575965152406139e-02, 2.40580993202889010924e-07, 1.73904780956202320574e+00, 1.41069738395130019635e+07, 1.07490773753065568851e-04, 8.62188189438722751845e+00, 6.01692598321592275745e-01
8.67482004917470383987e+00, 5.55498228114832404145e-01, 7.82301132140115740299e+00, 4.41089472940856985872e-01, 3.28609999999999956799e+02, 4.97744770018365390030e+00, 7.52178071740941672774e-02, 8.60938353917942191008e-07, 1.74084816963403787859e+00, 3.84205399835102353245e+06, 1.10763329208113619866e-04, 8.67482006595876953270e+00, 5.95270300896658999257e-01
8.62220579805398301687e+00, 5.55540763240100821108e-01, 7.77866997014150918233e+00, 4.41107353375347788216e-01, 3.28500000000000000000e+02, 4.95616433817150525698e+00, 7.48644705108038877039e-02, 8.89969116656526916575e-07, 1.73904780956202320574e+00, 3.46520783931504655629e+06, 1.08310792342749162738e-04, 8.62220581494034377101e+00, 6.00070877837395766363e-01
8.67514592045219679051e+00, 5.55295114497398101250e-01, 7.82189717380883475784e+00, 4.40928153273806799906e-01, 3.28709999999999979536e+02, 4.97119333240309657640e+00, 7.53408374907731798187e-02, 1.48258385028707626904e-06, 1.74084816963403787859e+00, 2.14551637426936067641e+06, 1.11606637496695408293e-04, 8.67514594957179951962e+00, 5.93636615527431854566e-01
8.67547179172968974115e+00, 5.55092000879963798354e-01, 7.82078221066550050011e+00, 4.40766833606756558428e-01, 3.28809999999999945430e+02, 4.96493399471366725351e+00, 7.54637126427044613308e-02, 2.10014611422589204793e-06, 1.74084816963403787859e+00, 4.74267748040349036455e+06, 1.12455853401627949581e-04, 8.67547183327923399077e+00, 5.91998718255515199438e-01
8.62252970625149117723e+00, 5.55337715737046599962e-01, 7.77756423082095871280e+00, 4.40946033708297602249e-01, 3.28599999999999965894e+02, 4.94995744015265248805e+00, 7.49867291928232454490e-02, 1.53257644244175630929e-06, 1.73904780956202320574e+00, 1.05395158250079955906e+06, 1.09136561128928769992e-04, 8.62252973555497526092e+00, 5.98445208142175277821e-01
